date,region,event_count_1d,severity_sum_1d,demand_up_score_1d,demand_down_score_1d,outage_score_1d,extreme_weather_score_1d,market_stress_score_1d,llm_confidence_mean_1d,event_count_3d,severity_sum_3d,demand_up_score_3d,demand_down_score_3d,outage_score_3d,extreme_weather_score_3d,market_stress_score_3d,llm_confidence_mean_3d,event_count_7d,severity_sum_7d,demand_up_score_7d,demand_down_score_7d,outage_score_7d,extreme_weather_score_7d,market_stress_score_7d,llm_confidence_mean_7d
2021-12-16,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.8500000000000004,0.0,0.0,0.08571428571428573
2021-12-17,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.8500000000000004,0.0,0.0,0.08571428571428573
2021-12-18,VIC1,1.0,0.85,0.85,0.0,0.0,0.85,0.0,0.5875,1.0,0.85,0.85,0.0,0.0,0.85,0.0,0.19583333333333333,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.85,0.0,0.08392857142857144
2021-12-19,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.85,0.0,0.0,0.85,0.0,0.19583333333333333,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.85,0.0,0.08392857142857144
2021-12-20,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.85,0.0,0.0,0.85,0.0,0.19583333333333333,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.85,0.0,0.08392857142857144
2021-12-21,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.85,0.0,0.08392857142857144
2021-12-22,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.85,0.0,0.08392857142857144
2021-12-23,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.85,0.0,0.08392857142857144
2021-12-24,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.85,0.0,0.08392857142857144
2021-12-25,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-26,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-28,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-29,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-30,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-09,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-10,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-11,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-12,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-17,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-18,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-19,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-20,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-21,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-22,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-23,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-24,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-25,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-26,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-27,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-28,VIC1,2.0,1.7,1.7,0.0,0.85,0.85,0.0,0.6000000000000001,2.0,1.7,1.7,0.0,0.8500000000000002,0.85,0.0,0.20000000000000004,2.0,1.7000000000000008,1.7000000000000002,0.0,0.8500000000000004,0.85,0.0,0.08571428571428573
2022-01-29,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,1.7,0.0,0.8500000000000002,0.85,0.0,0.20000000000000004,2.0,1.7000000000000008,1.7000000000000002,0.0,0.8500000000000004,0.85,0.0,0.08571428571428573
2022-01-30,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,1.7,0.0,0.8500000000000002,0.85,0.0,0.20000000000000004,2.0,1.7000000000000008,1.7000000000000002,0.0,0.8500000000000004,0.85,0.0,0.08571428571428573
2022-01-31,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7000000000000008,1.7000000000000002,0.0,0.8500000000000004,0.85,0.0,0.08571428571428573
2022-02-01,VIC1,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.575,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.19166666666666665,3.0,2.250000000000001,1.7000000000000002,0.0,0.8500000000000004,0.85,0.0,0.16785714285714287
2022-02-02,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.19166666666666665,3.0,2.250000000000001,1.7000000000000002,0.0,0.8500000000000004,0.85,0.0,0.16785714285714287
2022-02-03,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.19166666666666665,3.0,2.250000000000001,1.7000000000000002,0.0,0.8500000000000004,0.85,0.0,0.16785714285714287
2022-02-04,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000009,0.0,0.0,0.0,0.0,0.0,0.08214285714285714
2022-02-05,VIC1,1.0,0.85,0.85,0.0,0.85,0.0,0.0,0.6375,1.0,0.85,0.85,0.0,0.8500000000000002,0.0,0.0,0.2125,2.0,1.4000000000000008,0.8500000000000002,0.0,0.8500000000000004,0.0,0.0,0.1732142857142857
2022-02-06,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.85,0.0,0.8500000000000002,0.0,0.0,0.2125,2.0,1.4000000000000008,0.8500000000000002,0.0,0.8500000000000004,0.0,0.0,0.1732142857142857
2022-02-07,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.85,0.0,0.8500000000000002,0.0,0.0,0.2125,2.0,1.4000000000000008,0.8500000000000002,0.0,0.8500000000000004,0.0,0.0,0.1732142857142857
2022-02-08,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.8500000000000004,0.0,0.0,0.09107142857142857
2022-02-09,VIC1,1.0,0.85,0.85,0.0,0.0,0.0,0.85,0.675,1.0,0.85,0.85,0.0,0.0,0.0,0.85,0.225,2.0,1.7000000000000008,1.7000000000000002,0.0,0.8500000000000004,0.0,0.85,0.1875
2022-02-10,VIC1,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.65,2.0,1.4,0.85,0.0,0.0,0.0,0.85,0.4416666666666667,3.0,2.250000000000001,1.7000000000000002,0.0,0.8500000000000004,0.0,0.85,0.28035714285714286
2022-02-11,VIC1,1.0,0.85,0.85,0.0,0.85,0.0,0.0,0.575,3.0,2.25,1.7,0.0,0.8500000000000002,0.0,0.85,0.6333333333333333,4.0,3.100000000000001,2.5500000000000003,0.0,1.7000000000000004,0.0,0.85,0.3625
2022-02-12,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4,0.85,0.0,0.8500000000000002,0.0,0.0,0.4083333333333334,3.0,2.250000000000001,1.7000000000000002,0.0,0.8500000000000004,0.0,0.85,0.2714285714285714
2022-02-13,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.85,0.0,0.8500000000000002,0.0,0.0,0.19166666666666665,3.0,2.250000000000001,1.7000000000000002,0.0,0.8500000000000004,0.0,0.85,0.2714285714285714
2022-02-14,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.250000000000001,1.7000000000000002,0.0,0.8500000000000004,0.0,0.85,0.2714285714285714
2022-02-15,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.250000000000001,1.7000000000000002,0.0,0.8500000000000004,0.0,0.85,0.2714285714285714
2022-02-16,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4000000000000008,0.8500000000000002,0.0,0.8500000000000004,0.0,0.0,0.17500000000000002
2022-02-17,VIC1,1.5,0.9750000000000001,0.425,0.0,0.0,0.0,0.425,0.56875,1.5,0.9750000000000001,0.425,0.0,0.0,0.0,0.425,0.18958333333333333,2.5,1.825000000000001,1.2750000000000001,0.0,0.8500000000000004,0.0,0.425,0.16339285714285712
2022-02-18,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.9750000000000001,0.425,0.0,0.0,0.0,0.425,0.18958333333333333,1.5,0.975000000000001,0.4250000000000002,0.0,0.0,0.0,0.425,0.08125
2022-02-19,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.9750000000000001,0.425,0.0,0.0,0.0,0.425,0.18958333333333333,1.5,0.975000000000001,0.4250000000000002,0.0,0.0,0.0,0.425,0.08125
2022-02-20,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.975000000000001,0.4250000000000002,0.0,0.0,0.0,0.425,0.08125
2022-02-21,VIC1,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.6375,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.2125,2.5,1.525000000000001,0.4250000000000002,0.0,0.0,0.0,0.425,0.17232142857142854
2022-02-22,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.2125,2.5,1.525000000000001,0.4250000000000002,0.0,0.0,0.0,0.425,0.17232142857142854
2022-02-23,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.2125,2.5,1.525000000000001,0.4250000000000002,0.0,0.0,0.0,0.425,0.17232142857142854
2022-02-24,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000009,0.0,0.0,0.0,0.0,0.0,0.09107142857142857
2022-02-25,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000009,0.0,0.0,0.0,0.0,0.0,0.09107142857142857
2022-02-26,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000009,0.0,0.0,0.0,0.0,0.0,0.09107142857142857
2022-02-27,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5500000000000009,0.0,0.0,0.0,0.0,0.0,0.09107142857142857
2022-02-28,VIC1,1.0,0.85,0.85,0.0,0.0,0.0,0.85,0.6875,1.0,0.85,0.85,0.0,0.0,0.0,0.85,0.22916666666666666,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.0,0.85,0.09821428571428571
2022-03-01,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.85,0.0,0.0,0.0,0.85,0.22916666666666666,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.0,0.85,0.09821428571428571
2022-03-02,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.85,0.0,0.0,0.0,0.85,0.22916666666666666,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.0,0.85,0.09821428571428571
2022-03-03,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.0,0.85,0.09821428571428571
2022-03-04,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.0,0.85,0.09821428571428571
2022-03-05,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.0,0.85,0.09821428571428571
2022-03-06,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.0,0.85,0.09821428571428571
2022-03-07,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-08,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-09,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,VIC1,1.0,0.85,0.85,0.0,0.0,0.85,0.0,0.625,1.0,0.85,0.85,0.0,0.0,0.85,0.0,0.20833333333333334,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.85,0.0,0.08928571428571429
2022-03-12,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.85,0.0,0.0,0.85,0.0,0.20833333333333334,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.85,0.0,0.08928571428571429
2022-03-13,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.85,0.0,0.0,0.85,0.0,0.20833333333333334,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.85,0.0,0.08928571428571429
2022-03-14,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.85,0.0,0.08928571428571429
2022-03-15,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.85,0.0,0.08928571428571429
2022-03-16,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.85,0.0,0.08928571428571429
2022-03-17,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.85,0.0,0.08928571428571429
2022-03-18,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-20,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-21,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-22,VIC1,1.0,0.85,0.85,0.0,0.0,0.0,0.85,0.6125,1.0,0.85,0.85,0.0,0.0,0.0,0.85,0.2041666666666667,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.0,0.85,0.08750000000000001
2022-03-23,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.85,0.0,0.0,0.0,0.85,0.2041666666666667,1.0,0.8500000000000009,0.8500000000000002,0.0,0.0,0.0,0.85,0.08750000000000001
2022-03-24,VIC1,1.0,0.85,0.85,0.0,0.85,0.0,0.0,0.6000000000000001,2.0,1.7,1.7,0.0,0.8500000000000002,0.0,0.85,0.40416666666666673,2.0,1.7000000000000008,1.7000000000000002,0.0,0.8500000000000004,0.0,0.85,0.17321428571428574
2022-03-25,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.85,0.0,0.8500000000000002,0.0,0.0,0.20000000000000004,2.0,1.7000000000000008,1.7000000000000002,0.0,0.8500000000000004,0.0,0.85,0.17321428571428574
2022-03-26,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.85,0.0,0.8500000000000002,0.0,0.0,0.20000000000000004,2.0,1.7000000000000008,1.7000000000000002,0.0,0.8500000000000004,0.0,0.85,0.17321428571428574
2022-03-27,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7000000000000008,1.7000000000000002,0.0,0.8500000000000004,0.0,0.85,0.17321428571428574
2022-03-28,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7000000000000008,1.7000000000000002,0.0,0.8500000000000004,0.0,0.85,0.17321428571428574
2022-03-29,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.8500000000000004,0.0,0.0,0.08571428571428573
2022-03-30,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8500000000000009,0.8500000000000002,0.0,0.8500000000000004,0.0,0.0,0.08571428571428573
2022-03-31,VIC1,2.0,1.4,1.4,0.0,0.85,0.0,0.0,0.7375,2.0,1.4,1.4,0.0,0.8500000000000002,0.0,0.0,0.24583333333333335,2.0,1.4000000000000008,1.4000000000000001,0.0,0.8500000000000004,0.0,0.0,0.10535714285714286
2022-04-01,VIC1,1.0,0.85,0.85,0.0,0.85,0.0,0.0,0.6000000000000001,3.0,2.25,2.25,0.0,1.7000000000000002,0.0,0.0,0.44583333333333336,3.0,2.250000000000001,2.25,0.0,1.7000000000000004,0.0,0.0,0.1910714285714286
2022-04-02,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.25,2.25,0.0,1.7000000000000002,0.0,0.0,0.44583333333333336,3.0,2.250000000000001,2.25,0.0,1.7000000000000004,0.0,0.0,0.1910714285714286
2022-04-03,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.85,0.0,0.8500000000000002,0.0,0.0,0.20000000000000004,3.0,2.250000000000001,2.25,0.0,1.7000000000000004,0.0,0.0,0.1910714285714286
2022-04-04,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.250000000000001,2.25,0.0,1.7000000000000004,0.0,0.0,0.1910714285714286
2022-04-05,VIC1,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.575,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.19166666666666665,4.0,2.8000000000000007,2.25,0.0,1.7000000000000004,0.0,0.0,0.27321428571428574
2022-04-06,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.19166666666666665,4.0,2.8000000000000007,2.25,0.0,1.7000000000000004,0.0,0.0,0.27321428571428574
2022-04-07,VIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.19166666666666665,2.0,1.4000000000000008,0.8500000000000002,0.0,0.8500000000000004,0.0,0.0,0.16785714285714287
